stock1,stock2,open,loss,reward,open_num,action choose
1314,2412,50,100,0,[0],19
1314,2603,1.2193892045453651,3.516477272726988,0.4308500000000066,[1],4
1314,2881,2.356606317411384,4.500000000000039,0.08225000000000371,[1],8
1314,2892,1.2193892045453651,3.516477272726988,0.07289999999999708,[1],4
1314,3045,50,100,0,[0],19
1314,3481,50,100,0,[0],19
1314,3702,1.2193892045453651,3.516477272726988,0.364149999999988,[1],4
1314,6456,0.5000000000001013,1.6058835588357105,0.2297500000000099,[1],0
1314,9904,50,100,0,[0],19
1590,2615,50,100,0,[0],19
1402,2412,50,100,0,[0],19
1402,2449,1.539372976155364,7.9955843391227885,0.643250000000009,[1],5
1402,2615,0.9210140679952115,2.499999999999602,0.05450000000000088,[1],3
1402,2892,1.8311055731762798,9.058223833257852,0.1875500000000052,[1],7
1402,3045,50,100,0,[0],19
1402,6456,1.2193892045453651,3.516477272726988,1.4069999999999823,[1],4
1605,2354,1.2193892045453651,3.516477272726988,1.2779000000000096,[1],4
1605,2412,50,100,0,[0],19
1605,2603,0.6489266547405999,5.516100178890889,0.1989499999999964,[1],1
1605,2615,1.2193892045453651,3.516477272726988,0.3916999999999966,[1],4
1605,2881,1.2193892045453651,3.516477272726988,0.9083999999999826,[1],4
1605,2892,1.539372976155364,7.9955843391227885,0.2702500000000043,[1],5
1605,3045,50,100,0,[0],19
1605,3481,50,100,0,[0],19
1605,3702,0.5000000000001013,1.6058835588357105,0.2104999999999997,[1],0
1605,5871,50,100,0,[0],19
1605,6176,2.9682769367764976,5.522039180765841,1.0625000000000142,[1],10
1605,6456,50,100,0,[0],19
1605,9904,50,100,0,[0],19
2002,2615,1.539372976155364,7.9955843391227885,0.2829500000000138,[1],5
2002,2881,1.7500000000000067,2.9999999999999147,0.5731500000000125,[1],6
2002,3045,50,100,0,[0],19
2002,6456,50,100,0,[0],19
2002,9904,0.7499999999999054,2.9999999999997486,0.0920499999999862,[1],2
2308,2371,3.5163502109704545,6.585970464135011,0.2670000000000101,[1],11
2308,2412,50,100,0,[0],19
2308,2449,0.5000000000001013,1.6058835588357105,0.49150000000000205,[1],0
2308,2834,50,100,0,[0],19
2308,3702,1.539372976155364,7.9955843391227885,0.4177500000000123,[1],5
2330,2354,50,100,0,[0],19
2330,3045,50,100,0,[0],19
2330,3532,0.6489266547405999,5.516100178890889,0.3830000000000098,[1],1
2330,9904,50,100,0,[0],19
2317,2371,0.5000000000001013,1.6058835588357105,0.18330000000000268,[1],0
2354,2412,50,100,0,[0],19
2354,2603,1.2193892045453651,3.516477272726988,0.36529999999999774,[1],4
2354,2885,50,100,0,[0],19
2354,2891,1.539372976155364,7.9955843391227885,0.21495000000000175,[1],5
2354,3702,0.5000000000001013,1.6058835588357105,0.1121000000000123,[1],0
2354,5871,3.5163502109704545,6.585970464135011,0.7701999999999742,[1],11
2354,6456,1.2193892045453651,3.516477272726988,0.8060999999999581,[1],4
2352,2412,50,100,0,[0],19
2352,2439,1.539372976155364,7.9955843391227885,0.497249999999994,[1],5
2352,6456,1.2193892045453651,3.516477272726988,1.195999999999998,[1],4
2371,2881,0.6489266547405999,5.516100178890889,0.22085000000001287,[1],1
2371,3045,50,100,0,[0],19
2439,2891,0.5000000000001013,1.6058835588357105,0.49200000000000443,[1],0
2412,2449,50,100,0,[0],19
2412,2834,50,100,0,[0],19
2412,2881,50,100,0,[0],19
2412,2886,50,100,0,[0],19
2412,3045,1.539372976155364,7.9955843391227885,0.7805000000000035,[1],5
2412,4904,50,100,0,[0],19
2412,4958,50,100,0,[0],19
2412,6176,50,100,0,[0],19
2412,6456,50,100,0,[0],19
2412,9941,50,100,0,[0],19
2449,2834,1.539372976155364,7.9955843391227885,0.024619999999998754,[1],5
2449,3045,50,100,0,[0],19
2449,4958,0.6489266547405999,5.516100178890889,0.24169999999999447,[1],1
2449,9904,0.6489266547405999,5.516100178890889,0.08739999999998815,[1],1
2454,2615,1.7500000000000067,2.9999999999999147,1.1015000000000157,[1],6
2454,2892,0.6489266547405999,5.516100178890889,0.33174999999998533,[1],1
2454,3045,50,100,0,[0],19
2454,3702,50,100,0,[0],19
2454,5871,50,100,0,[0],19
2454,9904,2.9682769367764976,5.522039180765841,1.2505000000000166,[1],10
2603,3532,50,100,0,[0],19
2603,6456,50,100,0,[0],19
2542,2615,2.356606317411384,4.500000000000039,0.08715000000000117,[1],8
2615,2892,50,100,0,[0],19
2615,3045,50,100,0,[0],19
2615,5871,1.8311055731762798,9.058223833257852,0.559749999999994,[1],7
2834,2881,1.539372976155364,7.9955843391227885,0.3000499999999917,[1],5
2834,2892,2.5559701492537314,11.481343283582085,0.09016999999999342,[1],9
2834,3045,0.9210140679952115,2.499999999999602,0.3444500000000019,[1],3
2834,3532,2.356606317411384,4.500000000000039,1.3463999999999885,[1],8
2834,4958,2.5559701492537314,11.481343283582085,0.13579999999998904,[1],9
2891,3532,50,100,0,[0],19
2891,6285,50,100,0,[0],19
2891,6456,50,100,0,[0],19
2881,2892,50,100,0,[0],19
2881,3045,0.9210140679952115,2.499999999999602,0.3843999999999994,[1],3
2881,3532,1.8311055731762798,9.058223833257852,1.5759999999999934,[1],7
2881,3702,0.5000000000001013,1.6058835588357105,0.13300000000000267,[1],0
2881,5871,0.9210140679952115,2.499999999999602,0.6275000000000261,[1],3
2881,6176,0.9210140679952115,2.499999999999602,0.4720999999999762,[1],3
2881,6285,0.6489266547405999,5.516100178890889,0.26319999999996924,[1],1
2881,6456,2.356606317411384,4.500000000000039,1.035999999999973,[1],8
2881,9904,50,100,0,[0],19
2886,6176,50,100,0,[0],19
2886,6456,2.9682769367764976,5.522039180765841,1.666499999999985,[1],10
2892,3045,50,100,0,[0],19
2892,3532,0.9210140679952115,2.499999999999602,1.488749999999996,[1],3
2892,4904,50,100,0,[0],19
2892,6456,1.2193892045453651,3.516477272726988,0.4477499999999992,[1],4
3045,3532,50,100,0,[0],19
3045,3702,50,100,0,[0],19
3045,4904,1.539372976155364,7.9955843391227885,0.5531999999999755,[1],5
3045,5871,50,100,0,[0],19
3045,6176,50,100,0,[0],19
3045,6456,50,100,0,[0],19
3045,6505,50,100,0,[0],19
3481,3532,0.6489266547405999,5.516100178890889,0.2850000000000037,[1],1
3481,5871,1.2193892045453651,3.516477272726988,0.33550000000000324,[1],4
3532,5871,4.496926229508203,17.016393442622984,0.02200000000001978,[1],13
3532,9904,0.7499999999999054,2.9999999999997486,0.657999999999987,[1],2
4904,5871,2.5559701492537314,11.481343283582085,0.8549000000000433,[1],9
4904,6456,50,100,0,[0],19
3702,4904,1.539372976155364,7.9955843391227885,0.259050000000002,[1],5
