stock1,stock2,open,loss,reward,open_num
1326,2353,1.2000000000000006,2.5499999999999994,1.25,[0]
2325,2409,1.1000000000000005,2.5499999999999994,1.3000000000000043,[1]
2325,2883,2.0500000000000016,3.5999999999999988,0.849999999999973,[1]
2325,2313,1.650000000000001,2.849999999999999,1.0,[1]
2325,2353,1.2500000000000007,1.9499999999999997,1.0,[1]
2325,2392,0.5,1.5,1.0499999999999545,[1]
2325,2603,2.950000000000002,4.799999999999998,1.6999999999999957,[1]
1216,2392,0.8000000000000003,1.65,5.899999999999977,[1]
2395,2409,1.4500000000000008,2.3999999999999995,1.5,[1]
2395,2362,0.7000000000000002,2.3999999999999995,1.25,[1]
2395,2392,0.5,1.5,0.25,[1]
2395,2606,2.950000000000002,4.9499999999999975,0.0,[1]
2395,3034,1.700000000000001,2.6999999999999993,9.5,[1]
2357,2395,0.7500000000000002,2.0999999999999996,11.0,[1]
2357,2801,1.9000000000000012,4.349999999999998,2.3000000000000114,[1]
2357,2883,0.5,3.299999999999999,1.1800000000000352,[1]
2357,2884,1.1500000000000006,2.5499999999999994,1.5,[1]
2357,1536,0.5,2.0999999999999996,9.5,[1]
2357,2353,0.6500000000000001,1.65,1.349999999999966,[1]
2357,2448,0.55,3.149999999999999,1.0,[1]
2357,2603,1.2500000000000007,1.9499999999999997,0.5,[1]
2357,2606,2.950000000000002,4.9499999999999975,0.0,[1]
2357,6239,0.6000000000000001,1.7999999999999998,1.699999999999818,[1]
2357,6269,1.8000000000000012,2.849999999999999,1.8000000000000114,[1]
2408,2409,1.650000000000001,2.849999999999999,1.1899999999999977,[1]
2408,2880,1.8000000000000012,2.849999999999999,0.8499999999999943,[1]
2408,2883,2.0500000000000016,3.5999999999999988,0.4600000000000364,[1]
2408,2884,0.5,1.5,1.2500000000000426,[1]
2408,4904,0.5,1.5,0.7999999999999545,[1]
2408,2392,1.700000000000001,2.6999999999999993,3.9500000000000455,[1]
2408,2603,0.5,1.5,0.8999999999999773,[1]
2408,2812,0.5,1.9499999999999997,0.3900000000000077,[1]
2412,1536,0.8500000000000003,1.7999999999999998,2.0,[1]
2880,2392,1.0000000000000004,1.65,0.549999999999983,[1]
2880,2603,0.5,1.5,0.34999999999999787,[1]
2880,2707,1.0000000000000004,1.65,1.5,[1]
2801,2883,2.700000000000002,4.349999999999998,0.7600000000000193,[1]
2801,2891,2.700000000000002,4.349999999999998,1.4500000000000313,[1]
2801,1536,1.9500000000000013,3.149999999999999,1.0,[1]
2801,2313,1.650000000000001,2.849999999999999,2.150000000000034,[1]
2801,2353,0.5,1.5,1.4000000000000057,[1]
2801,2392,2.950000000000002,4.9499999999999975,0.0,[1]
2801,2603,1.0000000000000004,1.65,1.200000000000017,[1]
2801,2606,1.2500000000000007,1.9499999999999997,2.050000000000068,[1]
2801,2812,1.650000000000001,3.299999999999999,0.20000000000000284,[1]
2801,2823,1.8000000000000012,2.849999999999999,1.3000000000000114,[1]
2881,2392,0.55,1.65,1.0500000000000398,[1]
2881,2603,1.8500000000000012,3.8999999999999986,1.3499999999999943,[1]
2881,2707,1.9000000000000012,4.349999999999998,8.800000000000068,[1]
2881,2903,1.9500000000000013,3.149999999999999,2.050000000000068,[1]
2454,2801,2.950000000000002,4.799999999999998,1.5,[1]
2454,4904,1.4000000000000008,2.5499999999999994,3.800000000000068,[1]
2454,1536,2.700000000000002,4.349999999999998,16.5,[1]
2454,2353,1.5000000000000009,2.3999999999999995,3.0,[1]
2454,2448,2.2000000000000015,4.799999999999998,5.899999999999977,[1]
2454,2603,0.5,1.5,1.5,[1]
2883,2891,0.9000000000000004,2.849999999999999,0.5,[1]
2883,4904,1.4500000000000008,2.849999999999999,0.040000000000048885,[1]
2883,1536,1.600000000000001,3.299999999999999,1.1800000000000068,[1]
2883,2049,2.5500000000000016,4.9499999999999975,0.5,[1]
