stock1,stock2,open,loss,reward,open_num
1101,2885,0.5,1.5,0.75,[0]
1101,2891,0.6000000000000001,1.65,2.0,[1]
1101,5880,1.3500000000000008,2.999999999999999,0.8499999999999943,[1]
1326,2002,0.55,1.65,4.949999999999989,[1]
1326,2317,0.6000000000000001,1.65,4.0,[1]
1326,2325,2.7500000000000018,4.9499999999999975,0.4000000000000057,[1]
1326,2408,2.1000000000000014,3.5999999999999988,0.4000000000000057,[1]
1326,2884,1.3000000000000007,2.6999999999999993,1.8500000000000227,[1]
1326,3481,2.950000000000002,4.9499999999999975,0,[0]
1326,1477,0.8500000000000003,1.7999999999999998,3.600000000000364,[1]
1326,1605,0.5,1.5,2.1999999999999886,[1]
1326,2049,0.8000000000000003,1.65,7.0,[1]
1326,2201,1.2500000000000007,4.9499999999999975,0.700000000000017,[1]
1326,2352,2.1500000000000012,4.199999999999998,4.800000000000068,[1]
1326,2356,2.2500000000000018,3.7499999999999987,6.899999999999977,[1]
1326,5871,0.7000000000000002,1.9499999999999997,8.600000000000136,[1]
1216,2002,2.950000000000002,4.9499999999999975,0.0,[1]
1216,2325,2.700000000000002,4.349999999999998,0.10000000000000142,[1]
1216,2408,1.2000000000000006,2.5499999999999994,1.6999999999999886,[1]
1216,3481,0.8500000000000003,1.7999999999999998,0.5999999999999943,[1]
1216,1605,0.5,1.5,1.5499999999999545,[1]
1216,2049,0.5,1.5,1.1000000000000227,[1]
1216,2352,1.3500000000000008,2.999999999999999,1.2000000000000028,[1]
1216,2449,0.7000000000000002,1.9499999999999997,2.450000000000017,[1]
1216,2618,2.2500000000000018,3.7499999999999987,0.6000000000000227,[1]
1102,2409,2.8500000000000023,4.349999999999998,1.099999999999966,[1]
1102,3481,1.8000000000000012,2.849999999999999,1.3500000000000227,[1]
1102,4904,2.450000000000002,3.8999999999999986,2.1000000000000085,[1]
1102,1434,1.3500000000000008,2.999999999999999,1.599999999999966,[1]
1102,1605,0.6500000000000001,2.0999999999999996,0.14999999999997726,[1]
1102,2049,2.4000000000000017,3.8999999999999986,2.2999999999999545,[1]
1102,2201,1.1000000000000005,3.5999999999999988,1.5499999999999972,[1]
1102,9910,0.8000000000000003,1.7999999999999998,0.849999999999909,[1]
1303,2002,1.650000000000001,2.849999999999999,3.5,[1]
1303,2354,0.5,1.5,0.700000000000017,[1]
1303,2409,1.2000000000000006,3.449999999999999,0.39999999999997726,[1]
1303,2891,1.4500000000000008,2.3999999999999995,0.950000000000017,[1]
1303,2892,1.3500000000000008,2.999999999999999,1.3000000000000682,[1]
1303,5880,1.2500000000000007,1.9499999999999997,1.3500000000000085,[1]
1303,1605,2.7500000000000018,4.9499999999999975,2.5,[1]
1303,2355,1.4500000000000008,2.3999999999999995,0.900000000000091,[1]
1303,2356,0.9000000000000004,2.849999999999999,5.149999999999977,[1]
1303,2383,0.6500000000000001,1.65,2.200000000000003,[1]
1303,3702,0.6000000000000001,1.65,2.999999999999943,[1]
2002,2330,1.5000000000000009,2.3999999999999995,10.349999999999909,[1]
2002,2354,0.9000000000000004,2.849999999999999,1.0,[1]
2002,2382,1.550000000000001,3.449999999999999,0.4999999999999929,[1]
2002,2412,1.0000000000000004,1.65,5.5,[1]
2002,3481,2.950000000000002,4.9499999999999975,0,[0]
2002,1477,1.700000000000001,2.6999999999999993,0.8500000000000227,[1]
2002,1536,0.7500000000000002,2.0999999999999996,3.900000000000034,[1]
2002,1605,1.0000000000000004,1.65,0.3500000000000014,[1]
2002,2023,2.950000000000002,4.9499999999999975,0.0,[1]
2002,2049,1.3000000000000007,2.5499999999999994,0.6499999999999773,[1]
2002,2352,2.450000000000002,3.8999999999999986,3.1000000000000796,[1]
2002,2449,1.0000000000000004,1.65,1.9999999999999432,[1]
2002,2618,0.9500000000000004,4.049999999999999,0.5999999999999943,[1]
2308,2354,1.3000000000000007,2.5499999999999994,6.2999999999999545,[1]
2308,3481,0.5,1.5,0.5,[1]
2308,2201,1.2000000000000006,3.449999999999999,2.5,[1]
2303,2354,1.650000000000001,3.299999999999999,1.7999999999999972,[1]
2303,2891,1.600000000000001,4.049999999999999,1.0500000000000185,[1]
2303,3481,1.4500000000000008,2.3999999999999995,0.75,[1]
2303,1434,0.6000000000000001,1.7999999999999998,1.6999999999999886,[1]
2303,1477,0.5,1.5,1.0,[1]
2303,1605,0.8000000000000003,1.65,1.1999999999999886,[1]
2303,2049,1.0000000000000004,1.65,2.0,[1]
2303,2449,0.7500000000000002,2.0999999999999996,1.3500000000000227,[1]
2303,2603,0.7500000000000002,2.0999999999999996,2.0500000000000007,[1]
2303,2618,0.8500000000000003,1.7999999999999998,1.299999999999983,[1]
2303,4958,1.8500000000000012,4.349999999999998,1.1999999999999957,[1]
2325,2892,0.8000000000000003,1.65,-0.3999999999999204,[1]
2325,2352,2.950000000000002,4.9499999999999975,0,[0]
2325,2449,0.5,1.5,2.8500000000000796,[1]
2325,8150,0.5,1.5,0.9499999999999318,[1]
2382,4958,2.900000000000002,4.499999999999998,4.0,[1]
2317,2354,1.1000000000000005,2.5499999999999994,4.400000000000091,[1]
2317,3045,0.5,1.5,4.099999999999909,[1]
2317,1605,0.8500000000000003,1.7999999999999998,0.8500000000000512,[1]
2317,2049,0.5,1.5,3.5,[1]
2409,2474,0.6500000000000001,2.0999999999999996,1.0,[1]
2354,2823,1.2500000000000007,1.9499999999999997,2.400000000000091,[1]
2354,2884,2.950000000000002,4.9499999999999975,0,[0]
2354,2885,2.950000000000002,4.9499999999999975,0.0,[1]
2354,3045,0.5,1.5,6.5,[1]
2354,3481,0.5,2.0999999999999996,0.10000000000000853,[1]
2354,1605,0.7500000000000002,2.0999999999999996,1.0999999999999943,[1]
2354,2023,1.4000000000000008,2.5499999999999994,0.39999999999997726,[1]
2354,2049,1.0000000000000004,2.849999999999999,17.5,[1]
2474,3481,1.0500000000000005,1.65,2.5,[1]
2474,2449,0.9000000000000004,2.849999999999999,2.9500000000000455,[1]
2474,9910,2.0500000000000016,3.5999999999999988,5.0,[1]
2408,2049,2.3000000000000016,4.199999999999998,2.0,[1]
2408,2449,0.6000000000000001,1.65,1.5500000000000682,[1]
2408,2603,0.5,1.5,0.9500000000000455,[1]
2408,2618,1.4500000000000008,2.3999999999999995,0.950000000000017,[1]
2823,2887,0.8000000000000003,1.7999999999999998,0.6500000000000057,[1]
2823,3481,2.950000000000002,4.9499999999999975,0.0,[1]
2883,2885,2.700000000000002,4.349999999999998,0.040000000000000924,[1]
2887,2356,1.0500000000000005,1.65,2.0,[1]
2884,1477,0.5,1.65,0.5,[1]
2884,2015,0.8500000000000003,2.849999999999999,1.599999999999966,[1]
2884,2313,1.0500000000000005,2.5499999999999994,1.4500000000000455,[1]
2884,2356,1.4000000000000008,2.5499999999999994,0.6000000000000227,[1]
2885,3481,0.5,1.5,0.10000000000000142,[1]
2885,1477,0.9500000000000004,1.7999999999999998,1.0,[1]
2885,2049,0.5,1.5,1.3000000000000114,[1]
2885,2313,1.2500000000000007,2.2499999999999996,0.45000000000001705,[1]
2885,2356,1.0000000000000004,3.5999999999999988,0.4000000000000057,[1]
2892,5880,2.950000000000002,4.9499999999999975,0,[0]
2892,2356,1.550000000000001,3.449999999999999,1.25,[1]
2891,1477,1.0000000000000004,1.65,4.0,[1]
2891,2313,0.9500000000000004,2.2499999999999996,0.25,[1]
3045,2049,0.5,1.5,5.0,[1]
3045,2352,1.550000000000001,4.349999999999998,1.4499999999999886,[1]
3045,2383,1.0000000000000004,1.65,9.0,[1]
3481,5880,2.950000000000002,4.9499999999999975,0.0,[1]
3481,1434,2.1000000000000014,3.5999999999999988,1.799999999999983,[1]
3481,1477,2.950000000000002,4.9499999999999975,0.0,[1]
3481,2352,0.5,1.5,0.09999999999999964,[1]
3481,2355,0.5,1.5,0.10000000000000142,[1]
3481,2356,2.950000000000002,4.9499999999999975,0.0,[1]
3481,2449,2.950000000000002,4.9499999999999975,0,[0]
3481,6116,2.950000000000002,4.9499999999999975,0,[0]
3481,8150,2.4000000000000017,3.8999999999999986,1.399999999999995,[1]
3481,9910,2.950000000000002,4.9499999999999975,0.0,[1]
1434,2449,1.8500000000000012,2.849999999999999,0.15000000000000213,[1]
1434,9910,1.700000000000001,2.6999999999999993,0.5,[1]
9904,2449,0.9000000000000004,2.849999999999999,0.7999999999999545,[1]
1477,1605,1.4500000000000008,2.3999999999999995,1.0,[1]
1477,2049,1.9500000000000013,3.149999999999999,10.0,[1]
1477,2201,1.3500000000000008,2.999999999999999,4.100000000000023,[1]
1477,2352,2.950000000000002,4.9499999999999975,0.0,[1]
1477,2355,0.8500000000000003,2.849999999999999,21.09999999999991,[1]
1477,3702,0.7500000000000002,2.0999999999999996,0.700000000000017,[1]
5880,1434,0.5,1.5,0.6499999999999773,[1]
5880,2356,0.9500000000000004,2.2499999999999996,1.3999999999999773,[1]
5880,2449,0.5,1.5,0.30000000000000426,[1]
5880,5871,0.9000000000000004,2.849999999999999,0.6499999999999915,[1]
1605,2023,1.550000000000001,3.449999999999999,2.4499999999999886,[1]
1605,2049,1.8500000000000012,2.849999999999999,1.3999999999999915,[1]
1605,2201,1.1000000000000005,3.5999999999999988,0.6500000000000057,[1]
1605,2352,0.5,1.5,0.1500000000000341,[1]
1605,2449,0.6000000000000001,1.65,2.499999999999986,[1]
1605,3702,0.8000000000000003,1.65,1.0500000000000114,[1]
2023,2449,2.950000000000002,4.9499999999999975,0,[0]
2023,3702,2.950000000000002,4.9499999999999975,0.0,[1]
2049,2201,1.3500000000000008,3.449999999999999,1.7000000000000455,[1]
2049,2352,2.450000000000002,3.8999999999999986,2.4000000000000057,[1]
2049,2356,1.750000000000001,2.6999999999999993,3.75,[1]
2049,2383,1.5000000000000009,2.3999999999999995,1.7999999999999545,[1]
2049,2610,1.8500000000000012,2.849999999999999,1.299999999999983,[1]
2103,2449,1.0500000000000005,1.65,2.400000000000091,[1]
2201,2383,1.9000000000000012,4.349999999999998,2.0,[1]
2201,2449,1.1500000000000006,3.8999999999999986,1.6000000000000227,[1]
2201,9910,1.2000000000000006,3.449999999999999,1.5,[1]
2352,2383,2.4000000000000017,4.799999999999998,0.35000000000003695,[1]
2352,2449,0.9500000000000004,1.7999999999999998,2.3500000000000227,[1]
2352,2618,1.5000000000000009,4.049999999999999,1.0999999999999943,[1]
2352,3702,1.3500000000000008,2.999999999999999,2.8500000000000227,[1]
2352,5871,2.700000000000002,4.349999999999998,3.1000000000000227,[1]
2356,5871,1.3000000000000007,2.5499999999999994,7.799999999999898,[1]
2355,2356,2.450000000000002,3.8999999999999986,0.30000000000001137,[1]
