stock1,stock2,open,loss,reward,open_num,action choose
1402,2881,4.7,7.3,0,[0],4
1402,4904,4.7,7.3,0,[0],4
1402,2449,1.5,2.5,0.11909999999998533,[1],0
1402,9945,4.7,7.3,0,[0],4
1303,2303,1.5,2.5,0.3282999999999987,[1],0
1303,2308,2.0,4.5,0.05469999999999686,[1],1
1303,2881,1.5,2.5,0.5499999999999972,[1],0
1303,2912,1.5,2.5,1.791499999999985,[1],0
1303,9904,4.7,7.3,0,[0],4
1303,1504,4.7,7.3,0.1886000000000081,[1],4
1303,1589,2.0,4.5,0.5734999999999957,[1],1
1303,2355,1.5,2.5,0.3563999999999936,[1],0
1303,2356,4.7,7.3,0,[0],4
1303,2449,4.7,7.3,0,[0],4
1303,2498,2.0,4.5,0.16680000000000916,[1],1
1303,2823,4.7,7.3,0,[0],4
1303,2867,4.7,7.3,0,[0],4
1303,3702,1.5,2.5,0.4338999999999871,[1],0
1303,5264,1.5,2.5,1.1979999999999933,[1],0
1303,9914,1.5,2.5,0.6229999999999905,[1],0
1216,2881,4.7,7.3,0,[0],4
1101,1303,4.7,7.3,0,[0],4
1101,2308,4.7,7.3,0,[0],4
1101,2884,4.7,7.3,-0.1685500000000033,[1],4
1101,9904,4.7,7.3,0,[0],4
1101,2449,4.7,7.3,0,[0],4
1101,2498,4.7,7.3,0,[0],4
1101,5264,1.5,2.5,0.6224999999999881,[1],0
1101,9945,2.0,4.5,0.032150000000001455,[1],1
1301,2357,1.5,2.5,0.9629999999999654,[1],0
1301,2881,2.9,5.7,0.1919499999999914,[1],2
1301,2884,4.7,7.3,0,[0],4
1301,1434,1.5,2.5,0.3823500000000024,[1],0
1301,1589,4.7,7.3,0,[0],4
1301,2355,2.9,5.7,0.9273000000000025,[1],2
1301,2449,4.7,7.3,0,[0],4
1301,6176,4.7,7.3,0,[0],4
1301,9945,4.7,7.3,0,[0],4
2303,2885,4.7,7.3,0,[0],4
2311,2884,4.7,7.3,-0.3051500000000047,[1],4
2311,1536,4.7,7.3,0,[0],4
2311,2449,1.5,2.5,0.13159999999998462,[1],0
2311,3189,4.7,7.3,0,[0],4
2311,9945,4.7,7.3,0,[0],4
2308,2354,4.7,7.3,0,[0],4
2308,2881,4.7,7.3,0,[0],4
2308,2884,4.7,7.3,0,[0],4
2308,4904,4.7,7.3,0,[0],4
2308,9904,4.7,7.3,0,[0],4
2308,1440,2.0,4.5,0.22000000000000597,[1],1
2308,1536,2.0,4.5,5.110000000000014,[1],1
2308,1589,2.0,4.5,3.9835000000000207,[1],1
2308,2355,4.7,7.3,0,[0],4
2308,2498,4.7,7.3,0,[0],4
2308,2610,1.5,2.5,0.055899999999994066,[1],0
2308,2823,4.7,7.3,0,[0],4
2308,2867,4.7,7.3,0,[0],4
2308,3189,4.7,7.3,0,[0],4
2308,5264,1.5,2.5,5.608000000000018,[1],0
2308,6239,4.7,7.3,0,[0],4
2308,9914,1.5,2.5,5.5330000000000155,[1],0
2308,9945,4.7,7.3,0,[0],4
2354,2884,4.7,7.3,-0.32799999999998875,[1],4
2354,4904,1.5,2.5,0.24219999999999686,[1],0
2354,1434,4.7,7.3,0,[0],4
2354,1504,4.7,7.3,0,[0],4
2354,1536,4.7,7.3,0,[0],4
2354,2449,4.7,7.3,0,[0],4
2354,2823,4.7,7.3,0,[0],4
2882,2609,4.7,7.3,0.07784999999999798,[1],4
2881,2884,4.7,7.3,-0.3639999999999972,[1],4
2881,2912,4.7,7.3,0,[0],4
2881,3481,4.7,7.3,0,[0],4
2881,6505,4.7,7.3,0,[0],4
2881,1536,4.7,7.3,0,[0],4
2881,1589,4.7,7.3,-0.34575000000000955,[1],4
2881,2449,1.5,2.5,0.20264999999999134,[1],0
2881,2867,1.5,2.5,0.1393500000000003,[1],0
2881,9914,4.7,7.3,0,[0],4
2357,2884,4.7,7.3,-0.8794999999999931,[1],4
2357,1536,1.5,2.5,0.22649999999998727,[1],0
2357,2356,4.7,7.3,0,[0],4
2357,2498,2.0,4.5,0.6918000000000006,[1],1
2357,2609,2.0,4.5,0.048399999999986676,[1],1
2357,2867,4.7,7.3,0,[0],4
2912,2449,1.5,2.5,1.5439999999999827,[1],0
2884,2912,4.7,7.3,0,[0],4
2884,9904,4.7,7.3,0,[0],4
2884,1504,4.7,7.3,-0.4971999999999923,[1],4
2884,1589,2.9,5.7,0.4587500000000091,[1],2
2884,2355,4.7,7.3,0,[0],4
2884,2356,4.7,7.3,-0.46644999999999825,[1],4
2884,2449,4.7,7.3,0,[0],4
2884,2498,4.7,7.3,0,[0],4
2884,5264,4.7,7.3,-0.16374999999999318,[1],4
2884,9914,4.7,7.3,-0.23874999999999602,[1],4
2884,9945,4.7,7.3,-0.40919999999999845,[1],4
4904,6505,2.0,4.5,0.07310000000001082,[1],1
4904,1434,2.0,4.5,0.29734999999999445,[1],1
4904,1504,4.7,7.3,0,[0],4
4904,2498,2.0,4.5,0.5857999999999777,[1],1
4904,2609,4.7,7.3,0,[0],4
4904,2610,4.7,7.3,0,[0],4
4904,2823,1.5,2.5,0.04430000000000689,[1],0
4904,3189,4.7,7.3,0,[0],4
2885,2609,4.7,7.3,-0.09699999999999953,[1],4
4938,2449,4.7,7.3,0,[0],4
9904,1504,4.7,7.3,0,[0],4
9904,2449,4.7,7.3,0,[0],4
9904,2498,2.9,5.7,0.30844999999996503,[1],2
9904,2609,4.7,7.3,0.004449999999991405,[1],4
9904,2823,4.7,7.3,0,[0],4
9904,9921,4.7,7.3,0,[0],4
9904,9945,4.7,7.3,0,[0],4
1434,2498,2.9,5.7,0.9381999999999948,[1],2
1434,3231,3.65,6.1,1.1835000000000093,[1],3
1440,2449,4.7,7.3,0,[0],4
1589,2449,1.5,2.5,1.8199999999999932,[1],0
1536,2356,2.9,5.7,0.3739999999999952,[1],2
1536,2449,2.0,4.5,0.38749999999998863,[1],1
1536,2498,2.0,4.5,1.603399999999965,[1],1
1536,2867,4.7,7.3,0,[0],4
1536,3189,4.7,7.3,0,[0],4
1536,9945,4.7,7.3,0,[0],4
1504,2449,4.7,7.3,0,[0],4
1504,2498,4.7,7.3,0,[0],4
1504,2823,4.7,7.3,0.2195000000000107,[1],4
1504,9945,2.9,5.7,0.11399999999999011,[1],2
2356,2609,4.7,7.3,-0.03585000000000349,[1],4
2356,2867,4.7,7.3,0,[0],4
2356,5264,1.5,2.5,3.2614000000000125,[1],0
2356,9945,4.7,7.3,0,[0],4
2449,2498,1.5,2.5,0.8320999999999827,[1],0
2449,2823,4.7,7.3,0,[0],4
2449,2867,4.7,7.3,0,[0],4
2449,3189,4.7,7.3,0,[0],4
2449,3231,4.7,7.3,0,[0],4
2449,3702,1.5,2.5,0.25039999999999196,[1],0
2449,5264,1.5,2.5,0.450499999999991,[1],0
2449,9914,1.5,2.5,0.3754999999999882,[1],0
2449,9945,4.7,7.3,0,[0],4
2498,2610,2.0,4.5,0.11770000000001346,[1],1
2498,2823,2.0,4.5,0.3725999999999914,[1],1
2498,2867,4.7,7.3,0,[0],4
2498,9921,4.7,7.3,-0.6105000000000302,[1],4
2498,9945,4.7,7.3,0,[0],4
2609,2610,4.7,7.3,0,[0],4
2609,9945,4.7,7.3,-0.0286000000000044,[1],4
2823,2903,4.7,7.3,0,[0],4
2823,9945,4.7,7.3,0,[0],4
2610,9914,4.7,7.3,-0.08770000000001232,[1],4
2867,3189,4.7,7.3,0,[0],4
2867,5264,1.5,2.5,0.13949999999999818,[1],0
2867,9945,4.7,7.3,0,[0],4
3189,3231,2.0,4.5,0.2085999999999899,[1],1
3702,9914,4.7,7.3,0,[0],4
