stock1,stock2,open,loss,reward,open_num,action choose
1326,2002,0.8422529644270367,2.7302766798420457,0.19999999999998863,[1],1
1326,2105,0.8422529644270367,2.7302766798420457,0.7000000000000028,[1],1
1326,2912,2.054041204437417,4.680031695721116,5.7000000000000455,[1],4
1326,9914,3.1352641629535314,5.810311903246376,4.0,[1],5
1303,2105,0.5000000000001013,1.6058835588357105,0.5,[1],0
1303,2303,0.5000000000001013,1.6058835588357105,0.10000000000000142,[1],0
1303,2311,6.8013888888889005,13.081481481481516,0.29999999999999716,[1],8
1303,2912,9.748228520815406,22.99878210806025,0,[0],9
1303,1504,9.748228520815406,22.99878210806025,0,[0],9
1303,2603,1.42874957000333,3.312693498451958,0.14999999999999858,[1],2
2002,2308,3.1352641629535314,5.810311903246376,0.5,[1],5
2002,2311,5.632843137254913,16.43431372549023,0.7499999999999929,[1],7
2002,2317,3.1352641629535314,5.810311903246376,0.75,[1],5
2002,2354,0.8422529644270367,2.7302766798420457,0.5500000000000043,[1],1
2002,2395,3.1352641629535314,5.810311903246376,1.25,[1],5
2002,2474,2.054041204437417,4.680031695721116,2.0,[1],4
2002,2912,1.42874957000333,3.312693498451958,0.5,[1],2
2002,4938,1.42874957000333,3.312693498451958,0.6500000000000057,[1],2
2002,1504,3.1352641629535314,5.810311903246376,0.24999999999998934,[1],5
2002,1589,1.42874957000333,3.312693498451958,3.25,[1],2
2002,2324,0.8422529644270367,2.7302766798420457,0.10000000000000142,[1],1
2002,2376,1.681668686169194,8.472736714557769,0.25,[1],3
2002,2542,3.1352641629535314,5.810311903246376,0.14999999999999858,[1],5
2002,2834,2.054041204437417,4.680031695721116,0.3499999999999943,[1],4
2002,2915,0.8422529644270367,2.7302766798420457,0.6000000000000014,[1],1
2002,4958,2.054041204437417,4.680031695721116,0.5499999999999972,[1],4
2002,6269,9.748228520815406,22.99878210806025,0,[0],9
2002,8464,2.054041204437417,4.680031695721116,2.0,[1],4
2002,9910,3.1352641629535314,5.810311903246376,0.75,[1],5
2002,9914,2.054041204437417,4.680031695721116,1.25,[1],4
2105,2308,1.42874957000333,3.312693498451958,1.5,[1],2
2105,2354,0.8422529644270367,2.7302766798420457,1.4210854715202004e-14,[1],1
2105,2886,1.42874957000333,3.312693498451958,0.05000000000000426,[1],2
2105,1504,9.748228520815406,22.99878210806025,0,[0],9
2105,1589,0.8422529644270367,2.7302766798420457,1.0,[1],1
2105,2324,0.5000000000001013,1.6058835588357105,0.20000000000000284,[1],0
2105,2353,9.748228520815406,22.99878210806025,0,[0],9
2105,2542,9.748228520815406,22.99878210806025,-1e-06,0,9
2105,2603,9.748228520815406,22.99878210806025,0.0,[1],9
2105,2834,1.42874957000333,3.312693498451958,0.3999999999999986,[1],2
2105,2888,0.5000000000001013,1.6058835588357105,0.15000000000000213,[1],0
2105,2915,0.5000000000001013,1.6058835588357105,0.5,[1],0
2105,4137,9.748228520815406,22.99878210806025,0,[0],9
2105,4958,1.42874957000333,3.312693498451958,1.2999999999999972,[1],2
2105,5264,0.5000000000001013,1.6058835588357105,0.29999999999998295,[1],0
2105,6269,4.378200155159055,8.429014740108636,1.2999999999999972,[1],6
2105,9910,2.054041204437417,4.680031695721116,3.25,[1],4
2105,9914,0.8422529644270367,2.7302766798420457,0.5,[1],1
2303,2474,0.8422529644270367,2.7302766798420457,5.25,[1],1
2303,2912,9.748228520815406,22.99878210806025,0.0,[1],9
2303,1589,9.748228520815406,22.99878210806025,0,[0],9
2303,2324,9.748228520815406,22.99878210806025,0,[0],9
2303,2834,0.5000000000001013,1.6058835588357105,0.019999999999999574,[1],0
2303,6269,0.8422529644270367,2.7302766798420457,0.75,[1],1
2303,8464,9.748228520815406,22.99878210806025,0,[0],9
2303,9938,1.42874957000333,3.312693498451958,0.45000000000000284,[1],2
2308,2395,0.8422529644270367,2.7302766798420457,1.5,[1],1
2308,1589,0.5000000000001013,1.6058835588357105,0.5,[1],0
2308,2324,4.378200155159055,8.429014740108636,1.25,[1],6
2308,2353,2.054041204437417,4.680031695721116,1.5,[1],4
2308,2834,2.054041204437417,4.680031695721116,2.1000000000000014,[1],4
2308,2915,6.8013888888889005,13.081481481481516,2.5,[1],8
2308,5264,9.748228520815406,22.99878210806025,0,[0],9
2308,6269,4.378200155159055,8.429014740108636,4.399999999999977,[1],6
2308,9910,0.5000000000001013,1.6058835588357105,1.0,[1],0
2311,3481,1.681668686169194,8.472736714557769,0.22000000000000597,[1],3
2311,1504,3.1352641629535314,5.810311903246376,1.299999999999983,[1],5
2311,2353,2.054041204437417,4.680031695721116,0.3500000000000014,[1],4
2311,2603,2.054041204437417,4.680031695721116,0.3500000000000014,[1],4
2311,5264,0.5000000000001013,1.6058835588357105,0.75,[1],0
2311,9914,1.42874957000333,3.312693498451958,1.9000000000000057,[1],2
2395,2886,9.748228520815406,22.99878210806025,0,[0],9
2395,2324,9.748228520815406,22.99878210806025,0,[0],9
2395,2353,9.748228520815406,22.99878210806025,0,[0],9
2395,2888,6.8013888888889005,13.081481481481516,0.1999999999999993,[1],8
2395,2915,9.748228520815406,22.99878210806025,0,[0],9
2395,6269,4.378200155159055,8.429014740108636,5.600000000000023,[1],6
2474,2912,0.5000000000001013,1.6058835588357105,0.5,[1],0
2474,1589,1.42874957000333,3.312693498451958,9.5,[1],2
2474,9914,1.681668686169194,8.472736714557769,4.0,[1],3
2886,3481,9.748228520815406,22.99878210806025,0,[0],9
2886,1589,1.681668686169194,8.472736714557769,4.5,[1],3
2886,2324,2.054041204437417,4.680031695721116,0.40000000000000213,[1],4
2886,2353,0.5000000000001013,1.6058835588357105,0.2500000000000071,[1],0
2886,2542,0.5000000000001013,1.6058835588357105,0.45000000000000284,[1],0
2886,2834,2.054041204437417,4.680031695721116,0.04999999999999716,[1],4
2886,2915,2.054041204437417,4.680031695721116,0.9500000000000028,[1],4
2886,5264,1.681668686169194,8.472736714557769,2.25,[1],3
2886,8464,1.681668686169194,8.472736714557769,2.25,[1],3
2886,9914,0.8422529644270367,2.7302766798420457,0.25,[1],1
4938,2888,4.378200155159055,8.429014740108636,2.0000000000000107,[1],6
2912,4938,0.8422529644270367,2.7302766798420457,0.5999999999999659,[1],1
2912,1589,9.748228520815406,22.99878210806025,0,[0],9
2912,2834,1.42874957000333,3.312693498451958,0.04999999999999716,[1],2
2912,3702,1.681668686169194,8.472736714557769,1.6000000000000014,[1],3
2912,9914,0.5000000000001013,1.6058835588357105,1.0,[1],0
1589,2324,0.8422529644270367,2.7302766798420457,1.5,[1],1
1589,2353,1.42874957000333,3.312693498451958,2.25,[1],2
1589,2603,1.681668686169194,8.472736714557769,2.0,[1],3
1589,2915,0.8422529644270367,2.7302766798420457,0.7999999999999972,[1],1
1589,3673,9.748228520815406,22.99878210806025,-1e-06,0,9
1589,4958,1.681668686169194,8.472736714557769,3.69999999999996,[1],3
1589,5264,1.42874957000333,3.312693498451958,5.5,[1],2
1589,9914,2.054041204437417,4.680031695721116,11.5,[1],4
1504,2353,1.42874957000333,3.312693498451958,0.75,[1],2
1504,2888,5.632843137254913,16.43431372549023,0.40000000000000213,[1],7
2201,9914,0.8422529644270367,2.7302766798420457,1.5,[1],1
2353,2603,1.42874957000333,3.312693498451958,0.45000000000000284,[1],2
2353,2915,1.42874957000333,3.312693498451958,0.5499999999999972,[1],2
2353,3673,2.054041204437417,4.680031695721116,0.14999999999999147,[1],4
2353,6269,1.42874957000333,3.312693498451958,0.75,[1],2
2353,9914,0.5000000000001013,1.6058835588357105,0.5,[1],0
2324,2353,1.42874957000333,3.312693498451958,0.3000000000000007,[1],2
2324,2376,9.748228520815406,22.99878210806025,0,[0],9
2324,2603,2.054041204437417,4.680031695721116,0.15000000000000568,[1],4
2324,2915,0.8422529644270367,2.7302766798420457,0.4000000000000057,[1],1
2324,5264,1.681668686169194,8.472736714557769,1.6500000000000057,[1],3
2324,5871,0.8422529644270367,2.7302766798420457,0.15000000000000213,[1],1
2324,6269,1.681668686169194,8.472736714557769,0.6500000000000057,[1],3
2324,8464,4.378200155159055,8.429014740108636,2.75,[1],6
2324,9910,6.8013888888889005,13.081481481481516,1.25,[1],8
2324,9914,1.42874957000333,3.312693498451958,1.2999999999999972,[1],2
2603,2888,4.378200155159055,8.429014740108636,0.4000000000000057,[1],6
2603,2915,2.054041204437417,4.680031695721116,0.10000000000000142,[1],4
2449,9938,1.681668686169194,8.472736714557769,0.8500000000000085,[1],3
2618,4958,0.5000000000001013,1.6058835588357105,0.15000000000000568,[1],0
2834,5264,0.8422529644270367,2.7302766798420457,0.9500000000000028,[1],1
2834,5871,9.748228520815406,22.99878210806025,0,[0],9
2834,6452,4.378200155159055,8.429014740108636,8.899999999999999,[1],6
2834,9914,1.42874957000333,3.312693498451958,1.0,[1],2
2915,3673,5.632843137254913,16.43431372549023,0.19999999999998863,[1],7
2915,5264,1.42874957000333,3.312693498451958,5.099999999999994,[1],2
2915,6269,0.5000000000001013,1.6058835588357105,0.39999999999997726,[1],0
2915,9914,1.42874957000333,3.312693498451958,1.7000000000000028,[1],2
5871,6269,9.748228520815406,22.99878210806025,-1e-06,0,9
5871,6452,1.681668686169194,8.472736714557769,6.75,[1],3
5871,9914,2.054041204437417,4.680031695721116,2.0,[1],4
3673,6269,3.1352641629535314,5.810311903246376,4.300000000000026,[1],5
5264,5871,1.42874957000333,3.312693498451958,2.0999999999999943,[1],2
5264,6269,0.8422529644270367,2.7302766798420457,1.2000000000000028,[1],1
4958,5264,1.42874957000333,3.312693498451958,0.7000000000000028,[1],2
8464,9914,2.054041204437417,4.680031695721116,5.5,[1],4
6269,9910,3.1352641629535314,5.810311903246376,6.0,[1],5
6452,9914,3.1352641629535314,5.810311903246376,7.0,[1],5
