stock1,stock2,open,loss,reward,open_num,action choose
1314,1909,1.0,6.0,0.19999999999999574,[1],22
1314,2105,9.75,21.0,0.0,[1],299
1314,2801,0.75,4.5,0.5,[1],12
1314,2880,0.5,2.5,0.1999999999999993,[1],0
1102,1216,1.5,4.0,0.5999999999999943,[1],42
1102,1402,1.5,2.5,0.4499999999999744,[1],41
1102,1605,1.75,3.5,0.6499999999999915,[1],50
1102,1909,1.75,3.5,0.3999999999999986,[1],50
1102,2105,1.75,3.5,0.8999999999999773,[1],50
1102,2383,0.75,4.5,1.25,[1],12
1102,2823,2.5,16.0,0.6999999999999957,[1],84
1102,2882,3.75,6.0,0.3999999999999986,[1],134
1102,3034,1.75,3.5,1.0,[1],50
1102,3045,0.75,4.5,1.5,[1],12
1102,3481,2.5,16.0,0.5499999999999972,[1],84
1102,3532,2.25,6.0,3.0,[1],73
1102,3702,1.25,2.5,0.5500000000000043,[1],30
1216,1301,2.75,5.0,1.5,[1],87
1216,1402,0.5,2.5,0.5499999999999972,[1],0
1216,1802,1.0,6.0,2.25,[1],22
1216,2337,0.75,4.5,1.5999999999999943,[1],12
1216,2344,1.5,2.5,2.9000000000000057,[1],41
1216,2354,1.75,3.5,2.900000000000034,[1],50
1216,2383,1.25,2.5,0.5,[1],30
1216,2610,0.5,2.5,0.3500000000000085,[1],0
1216,2801,1.0,6.0,0.6000000000000085,[1],22
1216,2880,0.75,4.5,0.5,[1],12
1216,2882,2.0,6.5,1.5,[1],65
1216,2884,2.75,5.0,0.3499999999999943,[1],87
1216,2885,2.25,6.0,0.8499999999999943,[1],73
1216,2886,2.25,6.0,0.5,[1],73
1216,3045,9.75,21.0,0.0,[1],299
1216,3481,0.5,2.5,0.45000000000000284,[1],0
1216,4938,3.75,6.0,1.0999999999999943,[1],134
1101,2303,1.25,2.5,0.25,[1],30
1301,1303,0.5,2.5,0.39999999999997726,[1],0
1301,1402,0.5,2.5,0.75,[1],0
1301,1605,1.5,2.5,0.3999999999999915,[1],41
1301,1802,9.75,21.0,0.0,[1],299
1301,2354,9.75,21.0,0,[0],299
1301,2371,1.25,2.5,0.5999999999999943,[1],30
1301,2383,0.5,2.5,2.5,[1],0
1301,2823,9.75,21.0,0.0,[1],299
1301,2880,1.0,6.0,0.25,[1],22
1301,2882,2.0,6.5,0.5,[1],65
1301,2884,0.75,4.5,0.25,[1],12
1301,2885,1.25,2.5,0.25,[1],30
1301,2886,0.5,3.5,0.25,[1],1
1301,2887,0.75,4.5,0.25,[1],12
1301,2890,0.5,2.5,0.5,[1],0
1301,2891,9.75,21.0,0.0,[1],299
1301,3044,9.75,21.0,0,[0],299
1301,3045,9.75,21.0,0.0,[1],299
1301,3532,0.75,4.5,1.0,[1],12
1301,5880,9.75,21.0,0.0,[1],299
1303,1802,0.5,2.5,0.20000000000000284,[1],0
1303,2317,1.75,3.5,0.4000000000000057,[1],50
1303,2382,1.0,6.0,0.6000000000000227,[1],22
1303,2610,1.0,6.0,0.20000000000000284,[1],22
1303,2880,9.75,21.0,0,[0],299
1303,2884,1.0,6.0,0.25,[1],22
1303,2892,1.0,6.0,0.45000000000000284,[1],22
1303,3045,9.75,21.0,0,[0],299
1303,3702,0.5,2.5,0.5999999999999943,[1],0
1504,5880,1.75,3.5,0.15000000000000213,[1],50
1326,1402,0.5,2.5,0.5,[1],0
1326,2344,0.75,4.5,0.25,[1],12
1605,2337,1.5,2.5,7.105427357601002e-15,[1],41
1605,2371,2.25,6.0,0.5,[1],73
1605,2382,0.75,4.5,0.30000000000000426,[1],12
1605,2610,1.25,2.5,0.5,[1],30
1605,2880,1.5,2.5,0.3000000000000007,[1],41
1605,2884,0.75,4.5,0.19999999999999574,[1],12
1605,2885,1.0,6.0,0.19999999999999574,[1],22
1605,2887,0.5,2.5,3.552713678800501e-15,[1],0
1605,2888,0.5,2.5,0.3500000000000014,[1],0
1605,2890,0.75,4.5,0.3000000000000007,[1],12
1605,2892,1.75,3.5,0.7000000000000028,[1],50
1605,3034,1.75,3.5,6.25,[1],50
1605,3045,9.75,21.0,0,[0],299
1605,3406,1.25,3.0,1.0,[1],31
1605,6456,9.75,21.0,0,[0],299
1402,1605,0.5,2.5,0.05000000000000071,[1],0
1402,1909,0.5,2.5,0.20000000000000284,[1],0
1402,2105,0.75,4.5,0.0999999999999801,[1],12
1402,2371,0.5,2.5,0.3500000000000014,[1],0
1402,2610,1.25,2.5,0.24999999999999645,[1],30
1402,2801,2.0,6.5,0.29999999999999716,[1],65
1402,2880,1.25,2.5,0.25,[1],30
1402,2884,0.5,2.5,0.05000000000000071,[1],0
1402,2887,0.5,2.5,0.05000000000000071,[1],0
1402,2888,9.75,21.0,0.0,[1],299
1402,2915,1.25,3.0,0.75,[1],31
1402,3034,0.5,2.5,0.5,[1],0
1402,3044,9.75,21.0,0.0,[1],299
1402,3045,9.75,21.0,0,[0],299
1402,3481,1.25,2.5,0.14999999999999147,[1],30
1402,3702,0.75,4.5,0.5,[1],12
1402,5880,9.75,21.0,0,[0],299
2002,2382,0.75,4.5,0.3999999999999986,[1],12
2002,2823,1.25,2.5,0.10000000000000142,[1],30
1909,2383,0.5,2.5,1.0,[1],0
1909,3034,1.25,2.5,4.75,[1],30
1909,3045,9.75,21.0,0,[0],299
1909,3481,9.75,21.0,0,[0],299
1802,2809,1.5,4.0,0.3999999999999915,[1],42
1802,2882,1.75,3.5,1.2999999999999972,[1],50
1802,2884,0.5,2.5,0.15000000000000568,[1],0
1802,3045,9.75,21.0,0,[0],299
1802,5880,0.5,2.5,0.20000000000000284,[1],0
2105,2880,0.5,2.5,0.25,[1],0
2105,3481,1.0,6.0,0.25,[1],22
2303,2317,2.75,5.0,0.25,[1],87
2303,2880,1.0,6.0,0.25,[1],22
2303,3406,9.75,21.0,0,[0],299
2303,5880,1.75,3.5,0.30000000000001137,[1],50
2330,2892,2.75,5.0,2.5,[1],87
2317,2884,1.5,2.5,0.6500000000000057,[1],41
2344,2603,9.75,21.0,0,[0],299
2344,2882,0.5,2.5,0.29999999999999716,[1],0
2344,2884,9.75,21.0,0,[0],299
2344,2885,1.25,3.0,0.14999999999999858,[1],31
2344,2887,3.0,5.0,0.14999999999999858,[1],96
2344,3034,2.0,6.5,1.5499999999999972,[1],65
2344,3406,3.75,6.0,2.5,[1],134
2344,3532,1.25,2.5,1.0,[1],30
2344,3702,0.75,4.5,0.6500000000000021,[1],12
2337,2610,0.5,2.5,0.05000000000000426,[1],0
2337,2880,9.75,21.0,0.0,[1],299
2337,2885,9.75,21.0,0.0,[1],299
2337,6456,0.5,2.5,0.29999999999998295,[1],0
2354,2383,9.75,21.0,0.0,[1],299
2354,2880,0.5,2.5,0.25,[1],0
2354,2881,9.75,21.0,0.0,[1],299
2354,2886,2.0,6.5,0.09999999999999432,[1],65
2354,3045,9.75,21.0,0,[0],299
